qx_trax_ac_pn_transaction_history,paragraph,DECIMAL,YES
qx_trax_ac_pn_transaction_history,tag_no,STRING,YES
qx_trax_ac_pn_transaction_history,interface_ectm_transfer_by,STRING,YES
qx_trax_ac_pn_transaction_history,interface_ectm_transfer_date,TIMESTAMP,YES
qx_trax_ac_pn_transaction_history,removal_reason,STRING,YES
qx_trax_ac_pn_transaction_history,nla_position,STRING,YES
qx_trax_ac_pn_transaction_history,remove_as_serviceable,STRING,YES
qx_trax_ac_pn_transaction_history,nha_pn_prorated,STRING,YES
qx_trax_ac_pn_transaction_history,blob_no,DECIMAL,YES
qx_trax_ac_pn_transaction_history,document_no,DECIMAL,YES
qx_trax_ac_pn_transaction_history,cci_number,DECIMAL,YES
qx_trax_ac_pn_transaction_history,task_card_pn,STRING,YES
qx_trax_ac_pn_transaction_history,task_card_sn,STRING,YES
qx_trax_ac_pn_transaction_history,order_type,STRING,YES
qx_trax_ac_pn_transaction_history,order_no,DECIMAL,YES
qx_trax_ac_pn_transaction_history,form_one,STRING,YES
qx_trax_ac_pn_transaction_history,followup_remarks,STRING,YES
qx_trax_ac_pn_transaction_history,lead_time,DECIMAL,YES
qx_trax_ac_pn_transaction_history,delivery_date,TIMESTAMP,YES
qx_trax_ac_pn_transaction_history,cust_req_date,TIMESTAMP,YES
qx_trax_ac_pn_transaction_history,cust_req_act_date,TIMESTAMP,YES
qx_trax_ac_pn_transaction_history,shipping_date,TIMESTAMP,YES
qx_trax_ac_pn_transaction_history,shipping_remarks,STRING,YES
qx_trax_ac_pn_transaction_history,rob_from_ac,STRING,YES
qx_trax_ac_pn_transaction_history,qty,DECIMAL,YES
qx_trax_ac_pn_transaction_history,interface_transfer_date,TIMESTAMP,YES
qx_trax_ac_pn_transaction_history,internal_external,STRING,YES
qx_trax_defect_report,defect_type,STRING,NO
qx_trax_defect_report,defect,STRING,NO
qx_trax_defect_report,defect_item,DECIMAL,NO
qx_trax_defect_report,status,STRING,YES
qx_trax_defect_report,ac,STRING,YES
qx_trax_defect_report,chapter,DECIMAL,YES
qx_trax_defect_report,section,DECIMAL,YES
qx_trax_defect_report,paragraph,DECIMAL,YES
qx_trax_defect_report,flight,STRING,YES
qx_trax_defect_report,fuel,DECIMAL,YES
qx_trax_defect_report,delay,STRING,YES
qx_trax_defect_report,delays_hours,DECIMAL,YES
qx_trax_defect_report,delay_minutes,DECIMAL,YES
qx_trax_defect_report,i_f_s_d,STRING,YES
qx_trax_defect_report,cancellation,STRING,YES
qx_trax_defect_report,defect_description,STRING,YES
qx_trax_defect_report,defect_category,STRING,YES
qx_trax_defect_report,mddr,STRING,YES
qx_trax_defect_report,defer,STRING,YES
qx_trax_defect_report,defer_by,STRING,YES
qx_trax_defect_report,defer_date,TIMESTAMP,YES
qx_trax_defect_report,defer_to_date,TIMESTAMP,YES
qx_trax_defect_report,mel,STRING,YES
qx_trax_defect_report,mel_number,STRING,YES
qx_trax_defect_report,reported_by,STRING,YES
qx_trax_defect_report,reported_date,TIMESTAMP,YES
qx_trax_defect_report,resolution_description,STRING,YES
qx_trax_defect_report,resolution_category,STRING,YES
qx_trax_defect_report,resolved_by,STRING,YES
qx_trax_defect_report,resolved_date,TIMESTAMP,YES
qx_trax_defect_report,wo,DECIMAL,YES
qx_trax_defect_report,task_card,STRING,YES
qx_trax_defect_report,fault_confirm,STRING,YES
qx_trax_defect_report,notes,DECIMAL,YES
qx_trax_defect_report,created_by,STRING,YES
qx_trax_defect_report,created_date,TIMESTAMP,YES
qx_trax_defect_report,modified_by,STRING,YES
qx_trax_defect_report,modified_date,TIMESTAMP,YES
qx_trax_defect_report,defer_category,STRING,YES
qx_trax_defect_report,station,STRING,YES
qx_trax_defect_report,blob_no,DECIMAL,YES
qx_trax_defect_report,recurrent,DECIMAL,YES
qx_trax_defect_report,flight_phase,STRING,YES
qx_trax_defect_report,authorization,STRING,YES
qx_trax_defect_report,reliability_control,STRING,YES
qx_trax_defect_report,schedule_hours,DECIMAL,YES
qx_trax_defect_report,schedule_cycles,DECIMAL,YES
qx_trax_defect_report,schedule_days,DECIMAL,YES
qx_trax_defect_report,defer_to_hour,DECIMAL,YES
qx_trax_defect_report,defer_to_minute,DECIMAL,YES
qx_trax_defect_report,resolved_location,STRING,YES
qx_trax_defect_report,mel_title,STRING,YES
qx_trax_defect_report,ddpg,STRING,YES
qx_trax_defect_report,reported_hour,DECIMAL,YES
qx_trax_defect_report,repoted_minute,DECIMAL,YES
qx_trax_defect_report,defer_from_wo,DECIMAL,YES
qx_trax_defect_report,defer_from_task_card,STRING,YES
qx_trax_defect_report,internal_capability,STRING,YES
qx_trax_defect_report,defer_to_next_ec,STRING,YES
qx_trax_defect_report,skill,STRING,YES
qx_trax_defect_report,man_hours,DECIMAL,YES
qx_trax_defect_report,man_required,DECIMAL,YES
qx_trax_defect_report,authorization_status,STRING,YES
qx_trax_defect_report,authorization_by,STRING,YES
qx_trax_defect_report,authorization_date,TIMESTAMP,YES
qx_trax_defect_report,capability_area,STRING,YES
qx_trax_defect_report,plan_defect,STRING,YES
qx_trax_defect_report,sdr,STRING,YES
qx_trax_defect_report,inspected_by,STRING,YES
qx_trax_defect_report,dispatcher_notified,STRING,YES
qx_trax_defect_report,authorization_status_sencond,STRING,YES
qx_trax_defect_report,authorization_by_second,STRING,YES
qx_trax_defect_report,authorization_date_second,TIMESTAMP,YES
qx_trax_defect_report,authorization_require_second,STRING,YES
qx_trax_defect_report,authorization_control,STRING,YES
qx_trax_defect_report,resolution_defect_type,STRING,YES
qx_trax_defect_report,resolution_defect,STRING,YES
qx_trax_defect_report,resolution_defect_item,DECIMAL,YES
qx_trax_defect_report,repeat_number,DECIMAL,YES
qx_trax_defect_report,completed_number,DECIMAL,YES
qx_trax_defect_report,ac_position,STRING,YES
qx_trax_defect_report,root_cause,STRING,YES
qx_trax_defect_report,required_inspection_item,STRING,YES
qx_trax_defect_report,est_turn_around_ground_hrs,DECIMAL,YES
qx_trax_defect_report,est_turn_around_ground_mns,DECIMAL,YES
qx_trax_defect_report,override_mddr_auto,STRING,YES
qx_trax_defect_report,defer_hour,DECIMAL,YES
qx_trax_defect_report,defer_minute,DECIMAL,YES
qx_trax_defect_report,cross_reference_type,STRING,YES
qx_trax_defect_report,cross_reference_number,DECIMAL,YES
qx_trax_defect_report,required_inspection_by,STRING,YES
qx_trax_defect_report,defer_notes,STRING,YES
qx_trax_defect_report,release_to_service_by,STRING,YES
qx_trax_defect_report,release_to_service_date,TIMESTAMP,YES
qx_trax_defect_report,resolved_hour,DECIMAL,YES
qx_trax_defect_report,resolved_minute,DECIMAL,YES
qx_trax_defect_report,mis,STRING,YES
qx_trax_defect_report,linking_seq,STRING,YES
qx_trax_defect_report,linking_seq_previous,STRING,YES
qx_trax_defect_report,linking_defect,STRING,YES
qx_trax_defect_report,linking_defect_item,DECIMAL,YES
qx_trax_defect_report,linking_defect_type,STRING,YES
qx_trax_defect_report,dispatcher_notified_resolution,STRING,YES
qx_trax_defect_report,generated_from_ec,STRING,YES
qx_trax_defect_report,authorization_notes,DECIMAL,YES
qx_trax_defect_report,asc,STRING,YES
qx_trax_defect_report,initial_due_date,TIMESTAMP,YES
qx_trax_defect_report,defect_gate,STRING,YES
qx_trax_defect_report,canceled_flight,STRING,YES
qx_trax_defect_report,delayed_flight,STRING,YES
qx_trax_defect_report,document_no,DECIMAL,YES
qx_trax_defect_report,not_do_allow_concession,STRING,YES
qx_trax_defect_report,mel_calendar_days_flag,STRING,YES
qx_trax_defect_report,created_from,STRING,YES
qx_trax_defect_report,interface_external_reference,STRING,YES
qx_trax_defect_report,defect_for_pn,STRING,YES
qx_trax_defect_report,defect_for_pn_sn,STRING,YES
qx_trax_defect_report,pn_incident,STRING,YES
qx_trax_defect_report,engine_full_load_takeoff,STRING,YES
qx_trax_defect_report,defer_date_orig,TIMESTAMP,YES
qx_trax_defect_report,plan_date,TIMESTAMP,YES
qx_trax_defect_report,plan_hour,DECIMAL,YES
qx_trax_defect_report,plan_minute,DECIMAL,YES
qx_trax_defect_report,plan_ac_hours,DECIMAL,YES
qx_trax_defect_report,plan_ac_minutes,DECIMAL,YES
qx_trax_defect_report,plan_ac_cycles,DECIMAL,YES
qx_trax_defect_report,plan_ac_brake_cycles,DECIMAL,YES
qx_trax_defect_report,defer_from_tc_ac,STRING,YES
qx_trax_defect_report,defer_from_tc_pn,STRING,YES
qx_trax_defect_report,defer_from_tc_sn,STRING,YES
qx_trax_defect_report,ongoing_trouble_shooting,STRING,YES
qx_trax_defect_report,interface_created_date,TIMESTAMP,YES
qx_trax_defect_report,interface_modified_date,TIMESTAMP,YES
qx_trax_defect_report,previous_interface_transaction,DECIMAL,YES
qx_trax_defect_report,sabre_message_number,DECIMAL,YES
qx_trax_defect_report,coo_remarks,STRING,YES
qx_trax_defect_report,defect_for_pn_status,STRING,YES
qx_trax_defect_report,planning_dept,STRING,YES
qx_trax_defect_report,planning_sub_dept,STRING,YES
qx_trax_defect_report,schedule_hours_repeat,DECIMAL,YES
qx_trax_defect_report,schedule_cycles_repeat,DECIMAL,YES
qx_trax_defect_report,schedule_days_repeat,DECIMAL,YES
qx_trax_defect_report,defer_to_date_repeat,TIMESTAMP,YES
qx_trax_defect_report,defer_to_hour_repeat,DECIMAL,YES
qx_trax_defect_report,defer_to_minute_repeat,DECIMAL,YES
qx_trax_defect_report,interface_ectm_transfer_by,STRING,YES
qx_trax_defect_report,interface_ectm_transfer_date,TIMESTAMP,YES
qx_trax_defect_report,hour_calendar_control,STRING,YES
qx_trax_defect_report,cador,STRING,YES
qx_trax_defect_report,cador_warranty,STRING,YES
qx_trax_defect_report,cador_damage,STRING,YES
qx_trax_defect_report,day_of_discovery,STRING,YES
qx_trax_defect_report,drts_system_source_id,STRING,YES
qx_trax_defect_report,drts_system_kb_string,STRING,YES
qx_trax_defect_report,unique_id,DECIMAL,YES
qx_trax_defect_report,reference,STRING,YES
qx_trax_defect_report,cpcp_id,DECIMAL,YES
qx_trax_defect_report,mel_sub,STRING,YES
qx_trax_defect_report,inspector_skill,STRING,YES
qx_trax_defect_report,inspector_man_hours,DECIMAL,YES
qx_trax_defect_report,inspector_man_require,DECIMAL,YES
qx_trax_defect_report,interface_deferral_reference,STRING,YES
qx_trax_defect_report,drts_system_url,STRING,YES
qx_trax_defect_report,major_repair,STRING,YES
qx_trax_defect_report,template_task_card,STRING,YES
qx_trax_defect_report,ground_time_require,DECIMAL,YES
qx_trax_defect_report,in_use,STRING,YES
qx_trax_defect_report,current_user,STRING,YES
qx_trax_defect_report,defect_position,STRING,YES
qx_trax_defect_report,mtc_contacted,STRING,YES
qx_trax_defect_report,mtc_alert,STRING,YES
qx_trax_defect_report,moc_item_description,STRING,YES
qx_trax_defect_report,eom,STRING,YES
qx_trax_defect_report,eom_repeat,STRING,YES
qx_trax_defect_report,paper_required,STRING,YES
qx_trax_defect_report,constraint_code_1,STRING,YES
qx_trax_defect_report,constraint_code_2,STRING,YES
qx_trax_defect_report,no_of_print,DECIMAL,YES
qx_trax_defect_report,procedure,STRING,YES
qx_trax_defect_report,mel_operational_restrictions,STRING,YES
qx_trax_defect_report,operations_note,STRING,YES
qx_trax_defect_report,reliability_check,STRING,YES
qx_trax_defect_report,restrictions_user,STRING,YES
qx_trax_defect_report,restrictions_date,TIMESTAMP,YES
qx_trax_defect_report,note_user,STRING,YES
qx_trax_defect_report,note_date,TIMESTAMP,YES
qx_trax_defect_report,defer_to_next_ec_repeat,STRING,YES
qx_trax_defect_report,temp_sabre,STRING,YES
qx_trax_defect_report,moc_item_description_link_mel,STRING,YES
qx_trax_defect_report,flight_log,STRING,YES
qx_trax_defect_report,flight_leg,DECIMAL,YES
qx_trax_defect_report,flight_date,TIMESTAMP,YES
qx_trax_defect_report,buy_back_rii,STRING,YES
qx_trax_defect_report,etops,STRING,YES
qx_trax_defect_report,seat_number,DECIMAL,YES
qx_trax_defect_report,seat_letter,STRING,YES
qx_trax_defect_report,seat_severity,STRING,YES
qx_trax_defect_report,due_date,TIMESTAMP,YES
qx_trax_defect_report,flight_resolved,STRING,YES
qx_trax_defect_report,asr,STRING,YES
qx_trax_defect_report,mel_alert,STRING,YES
qx_trax_defect_report,cdccl,STRING,YES
qx_trax_defect_report,critical_task,STRING,YES
qx_trax_defect_report,cdrm_location_code,STRING,YES
qx_trax_defect_report,cdrm_part_code,STRING,YES
qx_trax_defect_report,cdrm_description_code,STRING,YES
qx_trax_defect_report,cabin_part_id,DECIMAL,YES
qx_trax_defect_report,ios_sync,TIMESTAMP,YES
qx_trax_defect_report,cabin_position,STRING,YES
qx_trax_defect_report,form_no,DECIMAL,YES
qx_trax_defect_report,not_required,STRING,YES
qx_trax_defect_report,auto_schedule,STRING,YES
qx_trax_defect_report,actual_hours,DECIMAL,YES
qx_trax_defect_report,actual_minutes,DECIMAL,YES
qx_trax_defect_report,actual_cycles,DECIMAL,YES
qx_trax_defect_report,actual_days,DECIMAL,YES
qx_trax_defect_report,number_installed,DECIMAL,YES
qx_trax_defect_report,fault_code_tran,DECIMAL,YES
qx_trax_defect_report,crs_captain_checkbox,STRING,YES
qx_trax_defect_report,inop,STRING,YES
qx_trax_defect_report_pn,defect_type,STRING,NO
qx_trax_defect_report_pn,defect,STRING,NO
qx_trax_defect_report_pn,defect_item,DECIMAL,NO
qx_trax_defect_report_pn,item,DECIMAL,YES
qx_trax_defect_report_pn,pn,STRING,YES
qx_trax_defect_report_pn,spare,STRING,YES
qx_trax_defect_report_pn,ipc,STRING,YES
qx_trax_defect_report_pn,required_date,TIMESTAMP,YES
qx_trax_defect_report_pn,qty,DECIMAL,YES
qx_trax_defect_report_pn,reserved,STRING,YES
qx_trax_defect_report_pn,notes,DECIMAL,YES
qx_trax_defect_report_pn,blob_no,DECIMAL,YES
qx_trax_defect_report_pn,document_no,DECIMAL,YES
qx_trax_defect_report_pn,created_by,STRING,YES
qx_trax_defect_report_pn,created_date,TIMESTAMP,YES
qx_trax_defect_report_pn,modified_by,STRING,YES
qx_trax_defect_report_pn,modified_date,TIMESTAMP,YES
qx_trax_defect_report_pn,picklist_processed,STRING,YES
qx_trax_defect_report_pn,qty_reserved,DECIMAL,YES
qx_trax_order_detail,order_type,STRING,NO
qx_trax_order_detail,order_number,DECIMAL,NO
qx_trax_order_detail,order_line,DECIMAL,NO
qx_trax_order_detail,status,STRING,YES
qx_trax_order_detail,requisition,DECIMAL,YES
qx_trax_order_detail,requisition_line,DECIMAL,YES
qx_trax_order_detail,pn,STRING,YES
qx_trax_order_detail,sn,STRING,YES
qx_trax_order_detail,batch,DECIMAL,YES
qx_trax_order_detail,pn_description,STRING,YES
qx_trax_order_detail,exchange_pn,STRING,YES
qx_trax_order_detail,exchange_pn_description,STRING,YES
qx_trax_order_detail,exchange_sn,STRING,YES
qx_trax_order_detail,exchange_repair,STRING,YES
qx_trax_order_detail,exchange_repair_cost,DECIMAL,YES
qx_trax_order_detail,actual_repair,STRING,YES
qx_trax_order_detail,non_inventory_flag,STRING,YES
qx_trax_order_detail,qty_require,DECIMAL,YES
qx_trax_order_detail,qty_received,DECIMAL,YES
qx_trax_order_detail,qty_available,DECIMAL,YES
qx_trax_order_detail,qty_pending_ri,DECIMAL,YES
qx_trax_order_detail,qty_us,DECIMAL,YES
qx_trax_order_detail,unit_cost,DECIMAL,YES
qx_trax_order_detail,labor_cost,DECIMAL,YES
qx_trax_order_detail,duty_cost,DECIMAL,YES
qx_trax_order_detail,freight_cost,DECIMAL,YES
qx_trax_order_detail,tax_cost,DECIMAL,YES
qx_trax_order_detail,loan_days,DECIMAL,YES
qx_trax_order_detail,load_initial_cost,DECIMAL,YES
qx_trax_order_detail,cost_per_day_factor_1,DECIMAL,YES
qx_trax_order_detail,cost_per_day_factor_2,DECIMAL,YES
qx_trax_order_detail,uom,STRING,YES
qx_trax_order_detail,condition,STRING,YES
qx_trax_order_detail,delivery_date,TIMESTAMP,YES
qx_trax_order_detail,owner,STRING,YES
qx_trax_order_detail,location,STRING,YES
qx_trax_order_detail,warranty_claim,STRING,YES
qx_trax_order_detail,gl_company,STRING,YES
qx_trax_order_detail,gl_expenditure,STRING,YES
qx_trax_order_detail,gl,STRING,YES
qx_trax_order_detail,gl_cost_center,STRING,YES
qx_trax_order_detail,wo,DECIMAL,YES
qx_trax_order_detail,task_card,STRING,YES
qx_trax_order_detail,auto_issue,STRING,YES
qx_trax_order_detail,ro_location,STRING,YES
qx_trax_order_detail,ro_bin,STRING,YES
qx_trax_order_detail,notes,DECIMAL,YES
qx_trax_order_detail,created_by,STRING,YES
qx_trax_order_detail,created_date,TIMESTAMP,YES
qx_trax_order_detail,modified_by,STRING,YES
qx_trax_order_detail,modified_date,TIMESTAMP,YES
qx_trax_order_detail,capital_expenditure,STRING,YES
qx_trax_order_detail,discount,DECIMAL,YES
qx_trax_order_detail,last_date_received,TIMESTAMP,YES
qx_trax_order_detail,warranty_claim_status,STRING,YES
qx_trax_order_detail,lead_days,DECIMAL,YES
qx_trax_order_detail,return_pn_within_days,DECIMAL,YES
qx_trax_order_detail,invoiced,STRING,YES
qx_trax_order_detail,expedite_date,TIMESTAMP,YES
qx_trax_order_detail,expedited,STRING,YES
qx_trax_order_detail,invoice_status,STRING,YES
qx_trax_order_detail,warranty_hours,DECIMAL,YES
qx_trax_order_detail,warranty_cycles,DECIMAL,YES
qx_trax_order_detail,warranty_days,DECIMAL,YES
qx_trax_order_detail,loan_category,STRING,YES
qx_trax_order_detail,invoice_reserved,STRING,YES
qx_trax_order_detail,fault_found,STRING,YES
qx_trax_order_detail,quoted,STRING,YES
qx_trax_order_detail,ber,STRING,YES
qx_trax_order_detail,scrap,STRING,YES
qx_trax_order_detail,exchanged_core_cost,DECIMAL,YES
qx_trax_order_detail,exchanged_core_cost_secondary,DECIMAL,YES
qx_trax_order_detail,loan_days_factor_2,DECIMAL,YES
qx_trax_order_detail,cost_per_day_factor_3,DECIMAL,YES
qx_trax_order_detail,reserve_sn,STRING,YES
qx_trax_order_detail,reserve_batch,DECIMAL,YES
qx_trax_order_detail,qty_reserved,DECIMAL,YES
qx_trax_order_detail,qty_shipped,DECIMAL,YES
qx_trax_order_detail,picklist,DECIMAL,YES
qx_trax_order_detail,picklist_line,DECIMAL,YES
qx_trax_order_detail,sn_to_be_send,STRING,YES
qx_trax_order_detail,sn_to_be_received,STRING,YES
qx_trax_order_detail,loan_days_factor_1_percent,DECIMAL,YES
qx_trax_order_detail,loan_days_factor_2_percent,DECIMAL,YES
qx_trax_order_detail,loan_days_factor_3_percent,DECIMAL,YES
qx_trax_order_detail,fix_loan_cost,DECIMAL,YES
qx_trax_order_detail,fix_loan_cost_percent,DECIMAL,YES
qx_trax_order_detail,warranty_claim_print,STRING,YES
qx_trax_order_detail,warranty_claim_date,TIMESTAMP,YES
qx_trax_order_detail,warranty_claim_transaction,STRING,YES
qx_trax_order_detail,so_type,STRING,YES
qx_trax_order_detail,so_number,DECIMAL,YES
qx_trax_order_detail,so_line,DECIMAL,YES
qx_trax_order_detail,insurance_claim,STRING,YES
qx_trax_order_detail,insurance_claim_number,STRING,YES
qx_trax_order_detail,unit_list_price,DECIMAL,YES
qx_trax_order_detail,contract_order_by_months,STRING,YES
qx_trax_order_detail,number_of_months,DECIMAL,YES
qx_trax_order_detail,number_of_months_issued,DECIMAL,YES
qx_trax_order_detail,ri_reset_at_receiving,STRING,YES
qx_trax_order_detail,warranty_goods_rcvd_batch,DECIMAL,YES
qx_trax_order_detail,warranty_line,DECIMAL,YES
qx_trax_order_detail,schedule_ac_days,DECIMAL,YES
qx_trax_order_detail,blob_no,DECIMAL,YES
qx_trax_order_detail,to_bin,STRING,YES
qx_trax_order_detail,loan_start_charge_date,TIMESTAMP,YES
qx_trax_order_detail,loan_end_charge_date,TIMESTAMP,YES
qx_trax_order_detail,exchange_batch,DECIMAL,YES
qx_trax_order_detail,free_of_charge_flag,STRING,YES
qx_trax_order_detail,warranty_claim_order_item_type,STRING,YES
qx_trax_order_detail,consigned_generation_flag,STRING,YES
qx_trax_order_detail,consigned_generation_line,DECIMAL,YES
qx_trax_order_detail,distribution_line,DECIMAL,YES
qx_trax_order_detail,ac,STRING,YES
qx_trax_order_detail,ro_gl_company,STRING,YES
qx_trax_order_detail,ro_gl_expenditure,STRING,YES
qx_trax_order_detail,ro_gl,STRING,YES
qx_trax_order_detail,ro_gl_cost_center,STRING,YES
qx_trax_order_detail,est_ship_date,TIMESTAMP,YES
qx_trax_order_detail,receipt_at_vendor_date,TIMESTAMP,YES
qx_trax_order_detail,actual_ship_from_date,TIMESTAMP,YES
qx_trax_order_detail,interface_transfer_by,STRING,YES
qx_trax_order_detail,interface_transfer_date,TIMESTAMP,YES
qx_trax_order_detail,us_code,STRING,YES
qx_trax_order_detail,miscellaneous_ref,STRING,YES
qx_trax_order_detail,amount_awarded,DECIMAL,YES
qx_trax_order_detail,trax_transaction,DECIMAL,YES
qx_trax_order_detail,spec2000_sent_status,STRING,YES
qx_trax_order_detail,spec2000_message_accepted,STRING,YES
qx_trax_order_detail,document_no,DECIMAL,YES
qx_trax_order_detail,invoiceworks_transfer_by,STRING,YES
qx_trax_order_detail,invoiceworks_transfer_date,TIMESTAMP,YES
qx_trax_order_detail,invoiceworks_prev_transaction,DECIMAL,YES
qx_trax_order_detail,spec2000_prev_transaction,DECIMAL,YES
qx_trax_order_detail,pricechange_unit_cost,DECIMAL,YES
qx_trax_order_detail,earliest,STRING,YES
qx_trax_order_detail,defect_type,STRING,YES
qx_trax_order_detail,defect,STRING,YES
qx_trax_order_detail,defect_item,DECIMAL,YES
qx_trax_order_detail,iface_baxter_matsup_xfer_date,TIMESTAMP,YES
qx_trax_order_detail,override_receive_pn,STRING,YES
qx_trax_order_detail,ro_pn_on_ac,STRING,YES
qx_trax_order_detail,auto_issue_qty,DECIMAL,YES
qx_trax_order_detail,auto_issue_qty_received,DECIMAL,YES
qx_trax_order_detail,delivery_hour,DECIMAL,YES
qx_trax_order_detail,delivery_minute,DECIMAL,YES
qx_trax_order_detail,lht_number,STRING,YES
qx_trax_order_detail,remarks,STRING,YES
qx_trax_order_detail,license_type,STRING,YES
qx_trax_order_detail,qty_license,DECIMAL,YES
qx_trax_order_detail,total_cost,DECIMAL,YES
qx_trax_order_detail,converted_from_order_type,STRING,YES
qx_trax_order_detail,converted_from_order_line,DECIMAL,YES
qx_trax_order_detail,converted_to_order_type,STRING,YES
qx_trax_order_detail,converted_to_order_line,DECIMAL,YES
qx_trax_order_detail,vat_code,STRING,YES
qx_trax_order_detail,rental_issue_date,TIMESTAMP,YES
qx_trax_order_detail,rental_last_invoice_date,TIMESTAMP,YES
qx_trax_order_detail,replacement_pn,STRING,YES
qx_trax_order_detail,line_identifier,DECIMAL,YES
qx_trax_order_detail,line_item_sn,STRING,YES
qx_trax_order_detail,line_item_qty,DECIMAL,YES
qx_trax_order_detail,line_item_uom,STRING,YES
qx_trax_order_detail,latest_ship_date,TIMESTAMP,YES
qx_trax_order_detail,latest_ship_hour,DECIMAL,YES
qx_trax_order_detail,latest_ship_minute,DECIMAL,YES
qx_trax_order_detail,negotiated_ship_date,TIMESTAMP,YES
qx_trax_order_detail,negotiated_ship_hour,DECIMAL,YES
qx_trax_order_detail,negotiated_ship_minute,DECIMAL,YES
qx_trax_order_detail,latest_return_date,TIMESTAMP,YES
qx_trax_order_detail,latest_tat,DECIMAL,YES
qx_trax_order_detail,repair_status_code,STRING,YES
qx_trax_order_detail,line_item_remarks,STRING,YES
qx_trax_order_detail,order_lock,STRING,YES
qx_trax_order_detail,ship_days,DECIMAL,YES
qx_trax_order_detail,in_use,STRING,YES
qx_trax_order_detail,in_use_by,STRING,YES
qx_trax_order_detail,unit_cost_currency,DECIMAL,YES
qx_trax_order_detail,freight_cost_currency,DECIMAL,YES
qx_trax_order_detail,duty_cost_currency,DECIMAL,YES
qx_trax_order_detail,tax_cost_currency,DECIMAL,YES
qx_trax_order_detail,load_initial_cost_currency,DECIMAL,YES
qx_trax_order_detail,cost_per_day_factor_1_currency,DECIMAL,YES
qx_trax_order_detail,cost_per_day_factor_2_currency,DECIMAL,YES
qx_trax_order_detail,cost_per_day_factor_3_currency,DECIMAL,YES
qx_trax_order_detail,exchange_repair_cost_currency,DECIMAL,YES
qx_trax_order_detail,tax_incentive,STRING,YES
qx_trax_order_detail,tax_incentive_nbr,STRING,YES
qx_trax_order_detail,linked_order_type,STRING,YES
qx_trax_order_detail,linked_order_number,DECIMAL,YES
qx_trax_order_detail,linked_order_line,DECIMAL,YES
qx_trax_order_detail,pool_number,DECIMAL,YES
qx_trax_order_detail,pool_line,DECIMAL,YES
qx_trax_order_detail,fix_loan_cost_currency,DECIMAL,YES
qx_trax_order_detail,operational_damage_flag,STRING,YES
qx_trax_order_detail,operational_damage,STRING,YES
qx_trax_order_detail,last_ack_date,TIMESTAMP,YES
qx_trax_order_detail,os_sent_status,STRING,YES
qx_trax_order_detail,os_message_accepted,STRING,YES
qx_trax_order_detail,os_transaction,DECIMAL,YES
qx_trax_order_detail,os_prev_transaction,DECIMAL,YES
qx_trax_order_detail,date_rdy_2b_pckd_up,TIMESTAMP,YES
qx_trax_order_detail,quoted_on_date,TIMESTAMP,YES
qx_trax_order_detail,pn_to_be_received,STRING,YES
qx_trax_order_detail,part_change,STRING,YES
qx_trax_order_detail,price_change,STRING,YES
